author,authorLabel,fields,placeOfBirthLabel,dateOfBirth,dateOfDeath,description
http://www.wikidata.org/entity/Q42844801,Q42844801,"πεζός λόγος, δημοσιογραφία",Τεχεράνη,1978-01-01T00:00:00Z,,
http://www.wikidata.org/entity/Q43963925,Q43963925,τζαζ,Λέβεν,1924-01-01T00:00:00Z,1984-01-01T00:00:00Z,
http://www.wikidata.org/entity/Q44742206,Q44742206,θέατρο,Κεμπέκ,1983-05-30T00:00:00Z,,
http://www.wikidata.org/entity/Q53109086,Q53109086,τέχνη,Λουάντα,1981-01-01T00:00:00Z,,
http://www.wikidata.org/entity/Q1598582,Q1598582,ανόργανη χημεία,Q243079,1890-09-20T00:00:00Z,1974-11-27T00:00:00Z,
http://www.wikidata.org/entity/Q1600316,Q1600316,τζαζ,Μάρμπουργκ,1940-05-05T00:00:00Z,,
http://www.wikidata.org/entity/Q1604191,Q1604191,"δημοσιογραφία, θέατρο",Χοφ,1950-01-01T00:00:00Z,,
http://www.wikidata.org/entity/Q1604405,Q1604405,"στράτευμα, Στρατιωτική ιστορία, αρχειονομία",Λειψία,1892-04-20T00:00:00Z,1958-03-16T00:00:00Z,
http://www.wikidata.org/entity/Q1606167,Q1606167,λογοτεχνία,Γιάβορ,1785-06-24T00:00:00Z,1862-07-15T00:00:00Z,
http://www.wikidata.org/entity/Q1608637,Q1608637,"ανθρώπινα δικαιώματα, μη μυθοπλαστική λογοτεχνία, Εκκλησία",Q1593009,1942-02-14T00:00:00Z,2022-05-20T00:00:00Z,
http://www.wikidata.org/entity/Q1609217,Q1609217,δίκαιο,Q522404,1919-08-24T00:00:00Z,2017-10-01T00:00:00Z,
http://www.wikidata.org/entity/Q2027901,Q2027901,τέχνες του θεάματος,Βίλρεκ,1974-07-17T00:00:00Z,,Βέλγος ηθοποιός
http://www.wikidata.org/entity/Q2040395,Q2040395,επιστήμη πολιτικού μηχανικού,Μπόχολτ,1842-12-22T00:00:00Z,1921-06-06T00:00:00Z,
http://www.wikidata.org/entity/Q2051465,Q2051465,διεθνείς σχέσεις,Κανπούρ,1977-07-27T00:00:00Z,,
http://www.wikidata.org/entity/Q2071033,Φρεντερίκ Μπριλί Μπουαμπρέ,σχέδιο,Q3147859,1923-03-11T00:00:00Z,2014-01-28T00:00:00Z,
http://www.wikidata.org/entity/Q2074007,Q2074007,Κανονικό Δίκαιο,Q1626140,1943-11-25T00:00:00Z,2021-09-17T00:00:00Z,
http://www.wikidata.org/entity/Q2075917,Q2075917,"ζωγραφική, ταινία",Q2037513,1956-01-20T00:00:00Z,,
http://www.wikidata.org/entity/Q2125919,Q2125919,τέχνες του θεάματος,Αμβέρσα,1948-05-16T00:00:00Z,2022-04-06T00:00:00Z,
http://www.wikidata.org/entity/Q2127973,Q2127973,"Οικογενειακό Δίκαιο, Δικαστική Ψυχολογία",Χάλμπερσταντ,1944-01-01T00:00:00Z,,
http://www.wikidata.org/entity/Q2127973,Q2127973,"Οικογενειακό Δίκαιο, Δικαστική Ψυχολογία",Χάλμπερσταντ,1944-05-10T00:00:00Z,,
http://www.wikidata.org/entity/Q2129625,Q2129625,"διεθνείς σχέσεις, εξωτερική πολιτική",Τσβίκαου,1935-09-12T00:00:00Z,2020-10-27T00:00:00Z,
http://www.wikidata.org/entity/Q2142088,Q2142088,τέχνες του θεάματος,Άουντενααρντε,1983-11-11T00:00:00Z,,
http://www.wikidata.org/entity/Q2172059,Q2172059,"ζωγραφική, γελοιογραφία, εικονογράφηση",Q261440,1952-11-13T00:00:00Z,,
http://www.wikidata.org/entity/Q2200573,Q2200573,τέχνες του θεάματος,Q688781,1946-01-01T00:00:00Z,,
http://www.wikidata.org/entity/Q2214705,Q2214705,ιππασία,Ηνωμένες Πολιτείες Αμερικής,1913-04-20T00:00:00Z,2009-04-02T00:00:00Z,
http://www.wikidata.org/entity/Q4327169,Q4327169,Διεθνές Δίκαιο,Αγία Πετρούπολη,1876-12-27T00:00:00Z,1948-05-28T00:00:00Z,
http://www.wikidata.org/entity/Q4422339,Q4422339,δημοσιογραφία γνώμης,Q277861,1880-07-10T00:00:00Z,1946-03-08T00:00:00Z,
http://www.wikidata.org/entity/Q4538954,Q4538954,σκηνοθέτης,Βαρσοβία,1929-05-11T00:00:00Z,2012-10-10T00:00:00Z,
http://www.wikidata.org/entity/Q4758848,Q4758848,παράνομο εμπόριο ναρκωτικών,Τσέσαπηκ (πόλη),1967-01-01T00:00:00Z,,
http://www.wikidata.org/entity/Q4764622,Q4764622,Ιατροδικαστική,Νέο Δελχί,1956-08-17T00:00:00Z,,
http://www.wikidata.org/entity/Q4773982,Q4773982,τέχνες του θεάματος,Q643980,1975-11-29T00:00:00Z,,
http://www.wikidata.org/entity/Q16509493,Q16509493,τζαζ,Όουκλαντ,1926-01-01T00:00:00Z,2014-04-20T00:00:00Z,
http://www.wikidata.org/entity/Q16693607,Q16693607,γλωσσολογία,Ελσίνκι,1973-05-29T00:00:00Z,,
http://www.wikidata.org/entity/Q16775651,Q16775651,"φιλοσοφία, κοινωνιολογία",Ροσεσουάρ (Ωτ-Βιέν),1824-01-01T00:00:00Z,1900-01-01T00:00:00Z,
http://www.wikidata.org/entity/Q17126624,Q17126624,"στράτευμα, Στρατιωτική ιστορία",Άμπεργκ,1970-01-01T00:00:00Z,,
http://www.wikidata.org/entity/Q17274586,Q17274586,τζαζ,Βελιγράδι,1947-12-15T00:00:00Z,2014-06-19T00:00:00Z,
http://www.wikidata.org/entity/Q17321953,Q17321953,τζαζ,Λυών,1946-01-01T00:00:00Z,,
http://www.wikidata.org/entity/Q17412827,Q17412827,αρχιτεκτονική,Γάνδη,1788-02-26T00:00:00Z,1866-05-19T00:00:00Z,
http://www.wikidata.org/entity/Q17446920,Q17446920,"Μέση Ανατολή, ανθρώπινα δικαιώματα",Τάλιν,1976-05-03T00:00:00Z,,
http://www.wikidata.org/entity/Q17496437,Q17496437,θέατρο,Γιάμπλονετς ναντ Νίσοου,1905-08-03T00:00:00Z,1989-01-29T00:00:00Z,
http://www.wikidata.org/entity/Q17544430,Q17544430,"φιλοσοφία, κοινωνιολογία, Ιστορία της Τέχνης, φιλολογία, Γερμανική λογοτεχνία",Αμβούργο,1951-01-01T00:00:00Z,,
http://www.wikidata.org/entity/Q17561208,Q17561208,"τζαζ, δημοσιογραφία",Νέα Υόρκη,1952-01-01T00:00:00Z,,
http://www.wikidata.org/entity/Q17579918,Q17579918,τζαζ,Βεβέ,1961-11-07T00:00:00Z,,
http://www.wikidata.org/entity/Q29862007,Q29862007,νεύρογλωσσικός προγραμματισμός,Μόναχο,1950-01-01T00:00:00Z,,
http://www.wikidata.org/entity/Q29867837,Q29867837,τέχνες του θεάματος,Σουραμπάγια,1958-01-01T00:00:00Z,,
http://www.wikidata.org/entity/Q30241250,Q30241250,τέχνες του θεάματος,Γάνδη,1968-01-01T00:00:00Z,,
http://www.wikidata.org/entity/Q41771658,Q41771658,αρχιτεκτονική,Q65775,1822-09-15T00:00:00Z,1849-05-02T00:00:00Z,
http://www.wikidata.org/entity/Q41799479,Q41799479,Πολιτισμική Ανθρωπολογία,Q3475758,1918-07-01T00:00:00Z,1999-03-16T00:00:00Z,
http://www.wikidata.org/entity/Q42555284,Q42555284,"δημοσιογραφία, ντοκιμαντέρ, παραγωγή ταινιών",Βρέμη,1954-01-01T00:00:00Z,,
http://www.wikidata.org/entity/Q44015484,Q44015484,"υπηρεσία πληροφοριών, κατασκοπεία",Βερολίνο,1912-10-15T00:00:00Z,http://www.wikidata.org/.well-known/genid/c49f5b083c0a0b68ee8d5dd63fe4cbb1,
http://www.wikidata.org/entity/Q44746024,Q44746024,Αγγλική λογοτεχνία,Αγγλία,1946-01-01T00:00:00Z,,
http://www.wikidata.org/entity/Q44746024,Q44746024,Αγγλική λογοτεχνία,Αγγλία,1946-08-10T00:00:00Z,,
http://www.wikidata.org/entity/Q52472345,Q52472345,τέχνες του θεάματος,Αμστελβέεν,1941-02-23T00:00:00Z,2023-01-13T00:00:00Z,
http://www.wikidata.org/entity/Q52472372,Q52472372,τέχνες του θεάματος,Q515710,1975-07-11T00:00:00Z,,Βέλγος ηθοποιός
http://www.wikidata.org/entity/Q53098701,Q53098701,τέχνες του θεάματος,Λος Άντζελες,1973-01-01T00:00:00Z,,
http://www.wikidata.org/entity/Q53111958,Q53111958,τέχνες του θεάματος,Κιγκάλι,1969-09-01T00:00:00Z,,
http://www.wikidata.org/entity/Q441950,Q441950,ποίηση,Q10670714,1785-11-17T00:00:00Z,1854-04-18T00:00:00Z,
http://www.wikidata.org/entity/Q442505,Q442505,"πεζός λόγος, δοκίμιο, λογοτεχνική ανάλυση",Νεγί-συρ-Σεν,1929-08-25T00:00:00Z,,
http://www.wikidata.org/entity/Q447672,Q447672,"Ψηφιακές Ανθρωπιστικές Επιστήμες, βιογραφία, δημοσιογραφία",Βιέννη,1967-01-01T00:00:00Z,,
http://www.wikidata.org/entity/Q1598655,Q1598655,Δασολογία,Q503617,1925-11-02T00:00:00Z,2017-10-15T00:00:00Z,
http://www.wikidata.org/entity/Q1598815,Q1598815,"ιστορία της λογοτεχνίας, Καθολική θεολογία",Φράιμπουργκ,1793-07-14T00:00:00Z,1872-11-29T00:00:00Z,
http://www.wikidata.org/entity/Q1599683,Q1599683,θεολογία,Q691065,1350-01-01T00:00:00Z,1397-01-01T00:00:00Z,
http://www.wikidata.org/entity/Q1600083,Q1600083,Ιστορία του Χριστιανισμού,Αννόβερο,1896-06-11T00:00:00Z,1984-02-02T00:00:00Z,
http://www.wikidata.org/entity/Q1600605,Q1600605,φαρμακολογία,Q492366,1924-04-10T00:00:00Z,2014-07-25T00:00:00Z,
http://www.wikidata.org/entity/Q1608830,Q1608830,"επεξεργασία, Γερμανική λογοτεχνία",Q71133,1919-10-06T00:00:00Z,1988-06-17T00:00:00Z,
http://www.wikidata.org/entity/Q1692998,Q1692998,"ιστορία, Στρατιωτική ιστορία",Μπάντεν Μπάι Βιν,1918-08-19T00:00:00Z,2017-04-28T00:00:00Z,
http://www.wikidata.org/entity/Q1693979,Q1693979,φυσική,Q684926,1970-03-15T00:00:00Z,,
http://www.wikidata.org/entity/Q1700494,Q1700494,"ιστορία, Α΄ Παγκόσμιος Πόλεμος, Σύγχρονη ιστορία",Λέστερ,1949-02-05T00:00:00Z,,
http://www.wikidata.org/entity/Q1715323,Q1715323,ιστορία,Άαχεν,1970-01-23T00:00:00Z,,
http://www.wikidata.org/entity/Q1782328,Q1782328,ιστορία,Q649440,1436-01-01T00:00:00Z,1501-12-30T00:00:00Z,
http://www.wikidata.org/entity/Q2189488,Q2189488,λογοτεχνία για νέους ενήλικες,Ρότερνταμ,1927-06-24T00:00:00Z,2010-03-07T00:00:00Z,
http://www.wikidata.org/entity/Q2262945,Q2262945,"ιστορία, θεολογία, αρχαιολογία, Ιστορία του Χριστιανισμού",Q163973,1862-08-28T00:00:00Z,1945-04-24T00:00:00Z,
http://www.wikidata.org/entity/Q2263196,Q2263196,"βιολογία, δημοσιογραφία",Βερολίνο,1955-05-31T00:00:00Z,,
http://www.wikidata.org/entity/Q2283251,Q2283251,"δίκαιο, Διεθνές Δίκαιο",Αμβούργο,1838-01-21T00:00:00Z,1931-12-03T00:00:00Z,
http://www.wikidata.org/entity/Q2283474,Q2283474,"ψυχιατρική, Μείζων καταθλιπτική διαταραχή, νευροαπεικονιστική",Σάλτσμπουργκ,1950-12-15T00:00:00Z,,
http://www.wikidata.org/entity/Q2338425,Q2338425,δίκαιο,Ρώμη,1436-01-01T00:00:00Z,1500-01-01T00:00:00Z,
http://www.wikidata.org/entity/Q2363361,Q2363361,τζαζ,Σικάγο,1930-04-02T00:00:00Z,2022-09-24T00:00:00Z,
http://www.wikidata.org/entity/Q2422763,Q2422763,τζαζ,Βερολίνο,1920-09-26T00:00:00Z,2015-09-14T00:00:00Z,
http://www.wikidata.org/entity/Q2426820,Q2426820,σκύλος,Λίππστατ,1964-01-01T00:00:00Z,,
http://www.wikidata.org/entity/Q2429141,Q2429141,"μετάφραση, λογοτεχνία, δημοσιογραφία",Q10602185,1910-04-25T00:00:00Z,1950-08-07T00:00:00Z,
http://www.wikidata.org/entity/Q2439821,Q2439821,τζαζ,Βανκούβερ,1940-07-27T00:00:00Z,,
http://www.wikidata.org/entity/Q2458704,Q2458704,Χριστιανισμός,Λονγκ Μπιτς,1945-08-03T00:00:00Z,2021-05-29T00:00:00Z,
http://www.wikidata.org/entity/Q2475694,Q2475694,αυτοβιογραφία,Κάσσελ,1958-01-01T00:00:00Z,,
http://www.wikidata.org/entity/Q2476647,Q2476647,"ιστορία, εκπαίδευση, αντιφασισμός",Βρέμη,1954-01-01T00:00:00Z,,
http://www.wikidata.org/entity/Q2476818,Q2476818,δίκαιο,Χάιντενχαϊμ,1441-01-01T00:00:00Z,1521-01-01T00:00:00Z,
http://www.wikidata.org/entity/Q2501264,Q2501264,βοτανική,Ζυρίχη,1959-02-11T00:00:00Z,,
http://www.wikidata.org/entity/Q2545942,Q2545942,τζαζ,Βιέννη,1936-08-24T00:00:00Z,1995-05-21T00:00:00Z,
http://www.wikidata.org/entity/Q2561504,Q2561504,"ιστορία, μη μυθοπλαστική λογοτεχνία, χαρτογραφία",Μύνστερ,1921-01-01T00:00:00Z,2004-02-14T00:00:00Z,
http://www.wikidata.org/entity/Q2567133,Q2567133,τζαζ,Χάκενσακ,1932-02-22T00:00:00Z,2009-01-17T00:00:00Z,
http://www.wikidata.org/entity/Q2567179,Q2567179,τζαζ,Νέα Υόρκη,1926-04-17T00:00:00Z,2007-02-01T00:00:00Z,
http://www.wikidata.org/entity/Q11706861,Q11706861,"ποίηση, οικονομικά, μη μυθοπλαστική λογοτεχνία, δημοσιογραφία γνώμης",Q470369,1942-09-29T00:00:00Z,,
http://www.wikidata.org/entity/Q16831974,Q16831974,"δημοσιογραφία γνώμης, πολιτισμολογία",Μόσχα,1949-01-01T00:00:00Z,,
http://www.wikidata.org/entity/Q17123923,Q17123923,"Στρατιωτική ιστορία, συντήρηση",Χέρφορντ,1951-01-06T00:00:00Z,,
http://www.wikidata.org/entity/Q17126565,Q17126565,"Εκκλησιολογία, βιβλικές σπουδές",Βερολίνο,1943-12-02T00:00:00Z,2015-11-21T00:00:00Z,
http://www.wikidata.org/entity/Q17305210,Q17305210,"μουσικολογία, Εθνομουσικολογία",Q63954,1934-01-04T00:00:00Z,2019-04-29T00:00:00Z,
http://www.wikidata.org/entity/Q17310314,Q17310314,"Στρατιωτική ιστορία, νεότερη ιστορία",Q518579,1965-01-01T00:00:00Z,,
http://www.wikidata.org/entity/Q17736459,Q17736459,Ιστορία της Τέχνης,Ζυρίχη,1954-11-26T00:00:00Z,,
http://www.wikidata.org/entity/Q18002429,Q18002429,"διεθνείς σχέσεις, εξωτερική πολιτική, στρατιωτική πολιτική",Νόις,1968-05-01T00:00:00Z,,
http://www.wikidata.org/entity/Q18011605,Q18011605,"Φράνσις Σαβιέρ, Ιαπωνική ιστορία, Κιρισιτάν",Παρίσι,1814-01-01T00:00:00Z,1886-01-01T00:00:00Z,
http://www.wikidata.org/entity/Q45214718,Q45214718,ιστορία,Σέφερντστάουν,1879-07-15T00:00:00Z,1947-01-01T00:00:00Z,
http://www.wikidata.org/entity/Q45214718,Q45214718,ιστορία,Σέφερντστάουν,1879-07-15T00:00:00Z,1947-06-20T00:00:00Z,
http://www.wikidata.org/entity/Q52498698,Q52498698,τέχνες του θεάματος,Υκλ,1945-03-03T00:00:00Z,,
http://www.wikidata.org/entity/Q52504534,Q52504534,τέχνες του θεάματος,Μπρυζ,1976-01-01T00:00:00Z,,
http://www.wikidata.org/entity/Q52554334,Q52554334,τέχνες του θεάματος,Οστένδη,1980-01-01T00:00:00Z,,
http://www.wikidata.org/entity/Q52554531,Q52554531,τέχνες του θεάματος,Q241898,1984-01-01T00:00:00Z,,
http://www.wikidata.org/entity/Q52555820,Q52555820,τέχνες του θεάματος,Χάναου,1982-01-01T00:00:00Z,,
http://www.wikidata.org/entity/Q52614261,Q52614261,"δημοσιογραφία, δημοσιογραφία γνώμης",Q54339456,1933-03-02T00:00:00Z,2024-02-10T00:00:00Z,
http://www.wikidata.org/entity/Q55772880,Q55772880,Γαλλική λογοτεχνία,Καέν,1916-08-21T00:00:00Z,1988-09-15T00:00:00Z,
http://www.wikidata.org/entity/Q55827397,Q55827397,"δίκαιο, ψυχολογία, Διαχείριση",Q546393,1957-12-07T00:00:00Z,,
http://www.wikidata.org/entity/Q56240691,Q56240691,"ιστορία, δημοσιογραφία γνώμης",Ταρβίζιο,1939-01-01T00:00:00Z,,
http://www.wikidata.org/entity/Q56487003,Q56487003,Νευροψυχολογία,Χάγη,1949-01-01T00:00:00Z,,
http://www.wikidata.org/entity/Q56811491,Q56811491,"ποίηση, λογοτεχνία",Νέα Υόρκη,1988-02-15T00:00:00Z,,
http://www.wikidata.org/entity/Q438164,Σάμιουελ Ρ. Ντιλέινι,"υποθετική μυθοπλασία, λογοτεχνική ανάλυση, αμερικανική λογοτεχνία",Νέα Υόρκη,1942-04-01T00:00:00Z,,
http://www.wikidata.org/entity/Q1676417,Q1676417,Κόμικς,Μανίλα,1969-01-01T00:00:00Z,,
http://www.wikidata.org/entity/Q1680683,Q1680683,ηθολογία,Τάλσα,1945-07-31T00:00:00Z,,
http://www.wikidata.org/entity/Q1712640,Q1712640,"πολιτική, δίκαιο, κοινωνική πολιτική",Q71090,1835-12-18T00:00:00Z,1916-03-09T00:00:00Z,
http://www.wikidata.org/entity/Q1716943,Q1716943,"ψυχιατρική, Ψυχοθεραπεία",Ζυρίχη,1934-03-16T00:00:00Z,2019-04-08T00:00:00Z,
http://www.wikidata.org/entity/Q1720564,Q1720564,"μουσική, ταινία",Μάντσεστερ,1958-01-05T00:00:00Z,,
http://www.wikidata.org/entity/Q1725823,Q1725823,"μουσική, τζαζ",Πάρνου,1923-03-10T00:00:00Z,2016-10-27T00:00:00Z,
http://www.wikidata.org/entity/Q1732544,Q1732544,"πανεπιστήμιο, δίκαιο",Λειψία,1689-12-06T00:00:00Z,1751-04-07T00:00:00Z,
http://www.wikidata.org/entity/Q1732730,Q1732730,"φιλοσοφία, θεολογία, επιστήμη της ιστορίας, Ρομανικές σπουδές",Έσσεν,1918-05-15T00:00:00Z,1992-09-25T00:00:00Z,
http://www.wikidata.org/entity/Q1749092,Q1749092,"Εβραίοι, συναγωγή, εβραϊκό νεκροταφείο",Βέρνη,1973-01-01T00:00:00Z,,
http://www.wikidata.org/entity/Q1767372,Q1767372,"πολιτική, δίκαιο",Βερολίνο,1867-10-02T00:00:00Z,1927-10-02T00:00:00Z,
http://www.wikidata.org/entity/Q1909714,Q1909714,"χημεία, κατάλυση, Αντίδραση σύνθεσης, Οργανομεταλλική χημεία",Γκούντενσμπεργκ,1962-01-01T00:00:00Z,,
http://www.wikidata.org/entity/Q1909714,Q1909714,"χημεία, κατάλυση, Αντίδραση σύνθεσης, Οργανομεταλλική χημεία",Γκούντενσμπεργκ,1962-04-11T00:00:00Z,,
http://www.wikidata.org/entity/Q1912232,Q1912232,"λογοτεχνία, Μάρκετινγκ, ιστολόγιο",Αυστραλία,1973-03-18T00:00:00Z,,
http://www.wikidata.org/entity/Q1913336,Q1913336,τζαζ,Νέα Υόρκη,1932-04-17T00:00:00Z,2010-09-19T00:00:00Z,
http://www.wikidata.org/entity/Q1914152,Q1914152,"διπλωματία, ταξίδι, γεωπονία, λίπασμα",Q1794830,1851-11-04T00:00:00Z,1898-09-18T00:00:00Z,
http://www.wikidata.org/entity/Q1920221,Q1920221,"Ιουδαϊσμός, Ταλμούδ",Καταλονία,1249-01-01T00:00:00Z,1306-01-01T00:00:00Z,
http://www.wikidata.org/entity/Q1920221,Q1920221,"Ιουδαϊσμός, Ταλμούδ",Περπινιάν,1249-01-01T00:00:00Z,1306-01-01T00:00:00Z,
http://www.wikidata.org/entity/Q1928711,Q1928711,τζαζ,Κλάιπεντα,1934-08-19T00:00:00Z,2017-02-13T00:00:00Z,
http://www.wikidata.org/entity/Q1928716,Q1928716,"αθλητισμός, ιατρική, Ποδηλασία, Μοριακή Γενετική",Φράιμπουργκ,1962-10-20T00:00:00Z,,
http://www.wikidata.org/entity/Q1928995,Q1928995,"μουσική, άσμα, διεύθυνση ορχήστρας",Βερολίνο,1951-03-04T00:00:00Z,,
http://www.wikidata.org/entity/Q1929843,Q1929843,πολιτική,Βύρτσμπουργκ,1957-08-07T00:00:00Z,,
http://www.wikidata.org/entity/Q1933193,Q1933193,τζαζ,Λονδίνο,1928-02-25T00:00:00Z,2017-08-23T00:00:00Z,
http://www.wikidata.org/entity/Q1938128,Q1938128,"ιστορία, δημοσιογραφία, μη μυθοπλαστική λογοτεχνία, Απομνημονεύματα",Φράιμπουργκ,1962-01-28T00:00:00Z,,
http://www.wikidata.org/entity/Q1966077,Q1966077,τζαζ,Q9093,1963-06-16T00:00:00Z,,
http://www.wikidata.org/entity/Q1966089,Q1966089,τζαζ,Νέα Υόρκη,1922-09-27T00:00:00Z,1983-12-15T00:00:00Z,
http://www.wikidata.org/entity/Q2266040,Q2266040,χορός,Επαρχία Άκιτα,1928-03-09T00:00:00Z,1986-01-21T00:00:00Z,
http://www.wikidata.org/entity/Q2271704,Q2271704,"ζωγραφική, φωτογραφία, σιδηρόδρομος, ιστορία των μεταφορών, σιδηροδρομικές μεταφορές",Q623049,1923-06-20T00:00:00Z,2013-12-12T00:00:00Z,
http://www.wikidata.org/entity/Q2283244,Q2283244,"ιατρική, δερματολογία",Βερολίνο,1924-06-02T00:00:00Z,2021-11-20T00:00:00Z,
http://www.wikidata.org/entity/Q2427998,Q2427998,"δημοσιογραφία, πολιτική επιστήμη",Ράινμπεργκ,1967-01-01T00:00:00Z,,
http://www.wikidata.org/entity/Q2544103,Q2544103,"στράτευμα, Στρατιωτική ιστορία",Χάλλε (Ζάαλε),1891-08-29T00:00:00Z,1979-06-19T00:00:00Z,
http://www.wikidata.org/entity/Q8962817,Q8962817,"μικροβιολογία, ιολογία",Q1356516,1962-01-01T00:00:00Z,,
http://www.wikidata.org/entity/Q9263817,Q9263817,δίκαιο,Q338169,1856-06-11T00:00:00Z,1925-06-13T00:00:00Z,
http://www.wikidata.org/entity/Q9263817,Q9263817,δίκαιο,Μπέρουν,1856-06-11T00:00:00Z,1925-06-13T00:00:00Z,
http://www.wikidata.org/entity/Q11480506,Σινίτσι Ιτσιμούρα,"οικονομικά, οικονομετρία",Κιότο,1925-03-30T00:00:00Z,,
http://www.wikidata.org/entity/Q11480506,Σινίτσι Ιτσιμούρα,"οικονομικά, οικονομετρία",Νομός Κιότο,1925-03-30T00:00:00Z,,
http://www.wikidata.org/entity/Q11513418,Q11513418,"δημοσιογραφία, επεξεργασία",Τόκιο,1961-01-01T00:00:00Z,2021-06-15T00:00:00Z,
http://www.wikidata.org/entity/Q11718051,Γιαν Κομάσα,"τηλεόραση, ταινία",Πόζναν,1981-10-28T00:00:00Z,,
http://www.wikidata.org/entity/Q11731792,Q11731792,"φιλοσοφία, ψυχολογία, Φιλοσοφία της επιστήμης",Ναβαγκρούντοκ,1865-04-19T00:00:00Z,1940-12-30T00:00:00Z,
http://www.wikidata.org/entity/Q11770855,Q11770855,μέσα ενημέρωσης,Q2741777,1972-06-14T00:00:00Z,,
http://www.wikidata.org/entity/Q11838499,Q11838499,"δημοσιογραφία, δημοσιογραφία γνώμης",Βαρσοβία,1925-08-27T00:00:00Z,2012-03-16T00:00:00Z,
http://www.wikidata.org/entity/Q17592583,Q17592583,Ιστορία της αρχιτεκτονικής,Κρέφελντ,1966-01-01T00:00:00Z,,
http://www.wikidata.org/entity/Q55725524,Q55725524,θέατρο,Q728139,1970-01-01T00:00:00Z,,
http://www.wikidata.org/entity/Q55742903,Q55742903,Χειρουργική παίδων,Στσέλτσε Οπόλσκιε,1974-01-01T00:00:00Z,,
http://www.wikidata.org/entity/Q55762224,Q55762224,κυτταρική βιολογία,Αγγλία,1965-01-01T00:00:00Z,,
http://www.wikidata.org/entity/Q55767069,Q55767069,"ζωογεωγραφία, Ανθρωποζωολογία",Στοκχόλμη,1959-10-28T00:00:00Z,,
http://www.wikidata.org/entity/Q55847039,Q55847039,"ανώτατο εκπαιδευτικό ίδρυμα, ηλεκτρολογία μηχανική",Μπέρνμπουργκ,1866-03-04T00:00:00Z,1938-06-26T00:00:00Z,
http://www.wikidata.org/entity/Q55971464,Q55971464,λεξικογραφία,Κίελτσε,1958-10-31T00:00:00Z,,
http://www.wikidata.org/entity/Q56242333,Q56242333,λογοτεχνία,Q484505,1858-01-24T00:00:00Z,1943-10-11T00:00:00Z,
http://www.wikidata.org/entity/Q56450614,Q56450614,νομισματολογία,Βίζμπαντεν,1837-01-01T00:00:00Z,1909-09-13T00:00:00Z,
http://www.wikidata.org/entity/Q56611636,Q56611636,"ιατρική, παιδιατρική",Αντίς Αμπέμπα,1965-01-01T00:00:00Z,,
http://www.wikidata.org/entity/Q56736469,Q56736469,θρησκευτική εκπαίδευση,Χάγκεν,1967-01-01T00:00:00Z,,
http://www.wikidata.org/entity/Q56736469,Q56736469,θρησκευτική εκπαίδευση,Χάγκεν,1967-01-05T00:00:00Z,,
http://www.wikidata.org/entity/Q57515136,Q57515136,θέατρο,Άμστερνταμ,1975-01-01T00:00:00Z,,
http://www.wikidata.org/entity/Q57691282,Q57691282,"γλωσσολογία, ανθρωπολογία, Κόμι, κοινωνιογλωσσολογία, Ψηφιακές Ανθρωπιστικές Επιστήμες",Q523642,1971-02-16T00:00:00Z,,
http://www.wikidata.org/entity/Q1677222,Q1677222,τζαζ,Μινεάπολις,1926-07-27T00:00:00Z,2010-12-21T00:00:00Z,
http://www.wikidata.org/entity/Q1677249,Q1677249,τζαζ,Q6903267,1934-11-29T00:00:00Z,2022-12-04T00:00:00Z,
http://www.wikidata.org/entity/Q1688066,Q1688066,τζαζ,Ηνωμένες Πολιτείες Αμερικής,1961-01-01T00:00:00Z,,
http://www.wikidata.org/entity/Q1689382,Q1689382,τζαζ,Κωνσταντινούπολη,1914-09-15T00:00:00Z,1987-08-13T00:00:00Z,
http://www.wikidata.org/entity/Q1691151,Q1691151,τζαζ,Αννόβερο,1957-01-01T00:00:00Z,,
http://www.wikidata.org/entity/Q1696977,Q1696977,δίκαιο,Βρότσλαβ,1872-10-05T00:00:00Z,1943-01-14T00:00:00Z,
http://www.wikidata.org/entity/Q1699994,Q1699994,τζαζ,Βιέννη,1939-09-25T00:00:00Z,2010-11-26T00:00:00Z,
http://www.wikidata.org/entity/Q1701846,Q1701846,τζαζ,Κονέκτικατ,1950-07-30T00:00:00Z,,
http://www.wikidata.org/entity/Q1709026,Q1709026,τζαζ,Άισλεμπεν,1944-01-01T00:00:00Z,2015-07-24T00:00:00Z,
http://www.wikidata.org/entity/Q1712900,Q1712900,"γεωμετρία, τριγωνομετρία, Μεταλλευτική, γεωδαισία",Φράιμπεργκ,1658-01-01T00:00:00Z,1713-10-30T00:00:00Z,
http://www.wikidata.org/entity/Q1716928,Q1716928,τζαζ,Q18473,1943-04-22T00:00:00Z,,
http://www.wikidata.org/entity/Q1732171,Q1732171,τζαζ,Κολωνία,1954-10-28T00:00:00Z,,
http://www.wikidata.org/entity/Q1745918,Q1745918,τζαζ,Κέιμπριτζ,1927-12-03T00:00:00Z,2012-10-13T00:00:00Z,
http://www.wikidata.org/entity/Q1747040,Q1747040,"δίκαιο, νομική",Φράιμπεργκ,1583-12-20T00:00:00Z,1619-03-25T00:00:00Z,
http://www.wikidata.org/entity/Q1782046,Q1782046,δίκαιο,Τσίρενμπεργκ,1856-09-27T00:00:00Z,1913-09-07T00:00:00Z,
